ID,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction
12056,current,F,34,LOW,8.4,8,713,1,16
3783,current,M,49,MEDIUM,20.3,1,123,1,16
4793,current,M,40,MEDIUM,18,3,354,1,3
4205,current,M,31,MEDIUM,1.1,6,658,1,20
8823,current,M,27,LOW,7,7,814,1,17
14191,current,M,120,MEDIUM,100,1,355,0,6
15643,saving,M,42,MEDIUM,8.8,5,966,1,2
9554,current,F,30,MEDIUM,2,10,743,1,11
12239,current,M,34,LOW,2.8,2,640,1,12
2786,current,M,37,LOW,3.4,2,385,1,14
15274,current,M,40,MEDIUM,8,1,506,0,17
537,current,M,62,MEDIUM,21,8,626,1,15
13445,current,M,25,LOW,3.5,1,958,0,14
2634,current,M,37,LOW,5.1,7,958,0,19
17840,current,M,67,MEDIUM,42.3,10,628,1,13
12118,current,M,31,MEDIUM,2.2,9,445,0,9
12312,current,M,35,MEDIUM,13.5,7,623,0,2
2052,saving,M,34,LOW,4.2,4,698,1,6
6709,current,M,28,MEDIUM,4,3,858,1,5
16546,current,M,63,LOW,8.6,9,883,1,12
12124,current,M,31,MEDIUM,1.1,6,503,1,13
923,saving,M,62,LOW,21,1,270,0,15
4148,current,M,47,LOW,5.4,2,486,1,2
7264,saving,M,30,MEDIUM,10,5,723,1,17
15214,current,M,32,MEDIUM,2.4,5,713,1,9
18504,current,M,38,MEDIUM,16.2,7,958,1,20
9475,current,M,33,MEDIUM,3.9,3,258,1,12
12432,current,M,66,MEDIUM,32.2,7,254,0,15
18524,saving,F,27,LOW,4.2,4,686,1,5
18255,current,F,32,LOW,10.8,8,265,0,12
8654,current,M,222,MEDIUM,101,10,867,1,15
5876,current,M,66,LOW,9.2,4,802,1,14
4055,saving,F,66,MEDIUM,27.6,4,424,1,11
3906,current,F,34,MEDIUM,4.2,2,723,1,10
4875,current,M,29,LOW,9,5,880,0,20
1773,current,M,58,MEDIUM,30.4,9,249,0,19
5520,current,M,63,MEDIUM,38.7,7,802,1,7
14021,current,M,47,LOW,5.4,1,860,0,3
2216,current,M,42,MEDIUM,17.6,4,748,1,3
16529,current,M,30,MEDIUM,6,3,723,1,4
18553,current,M,66,HIGH,36.8,8,801,0,20
18753,current,F,56,MEDIUM,32.4,3,809,1,4
5548,current,M,39,HIGH,11.4,6,922,1,10
9435,current,M,34,HIGH,8.4,3,511,0,13
17907,current,M,62,MEDIUM,42,7,683,1,14
2808,current,F,33,MEDIUM,1.3,7,354,1,13
11816,current,M,53,MEDIUM,13.2,1,305,1,8
9060,current,M,60,MEDIUM,24,10,818,1,19
5775,current,M,66,MEDIUM,32.2,1,355,1,14
17694,current,M,33,HIGH,6.5,1,723,1,15
3976,current,M,56,MEDIUM,18,7,505,1,10
17781,current,M,34,HIGH,8.4,4,464,1,2
8893,current,M,37,LOW,15.3,2,633,0,10
5116,current,M,60,LOW,4,2,243,1,12
13033,current,M,29,MEDIUM,1.8,1,812,1,4
17649,current,M,32,MEDIUM,3.6,5,505,0,8
16358,current,F,29,MEDIUM,6.3,3,867,1,20
17172,current,M,53,LOW,23.1,10,505,0,14
3140,current,M,38,MEDIUM,1.8,10,934,1,4
19312,current,M,53,MEDIUM,9.9,2,863,1,2
1188,saving,M,222,MEDIUM,101,3,247,1,11
13244,saving,M,33,LOW,7.8,1,299,0,5
2458,current,M,219,MEDIUM,199,3,737,0,18
17483,saving,M,29,MEDIUM,0.9,8,623,1,6
14793,current,M,49,MEDIUM,17.4,6,614,1,20
2279,saving,F,47,MEDIUM,18.9,8,539,0,11
7675,saving,M,46,MEDIUM,2.6,6,488,1,12
7409,current,F,60,MEDIUM,4,3,653,1,8
19974,current,F,66,MEDIUM,4.6,4,723,1,6
15518,current,M,37,LOW,3.4,3,394,0,10
15473,saving,M,55,LOW,10.5,6,243,1,16
16214,current,M,64,MEDIUM,35.2,6,355,1,19
17398,current,M,36,HIGH,11.2,6,836,1,17
1391,current,M,38,MEDIUM,9,3,245,1,2
18026,current,M,46,LOW,5.2,10,445,0,10
16381,current,M,66,MEDIUM,4.6,5,355,1,3
5905,current,M,46,MEDIUM,10.4,5,911,1,12
18424,current,M,32,LOW,3.6,3,268,1,12
16578,current,M,32,LOW,1.2,2,809,1,16
2315,current,M,62,MEDIUM,33.6,1,736,0,10
3303,saving,M,53,MEDIUM,19.8,3,351,0,12
5633,current,M,53,MEDIUM,29.7,6,370,1,15
14610,saving,F,35,LOW,10.5,5,505,1,13
4749,current,M,62,MEDIUM,16.8,1,710,1,4
12238,current,M,37,LOW,11.9,2,750,1,13
16125,current,M,30,MEDIUM,10,6,638,0,16
1374,current,M,118,MEDIUM,19.6,5,801,1,11
17058,current,M,35,MEDIUM,3,7,753,0,8
16495,current,M,58,LOW,7.6,7,354,1,16
16340,current,M,34,MEDIUM,8.4,6,258,1,7
13974,current,M,46,MEDIUM,23.4,2,867,1,5
16180,current,F,66,MEDIUM,13.8,2,268,1,7
19733,current,M,27,HIGH,6.3,7,653,0,16
10112,current,M,67,HIGH,4.7,10,575,1,7
16557,saving,M,28,MEDIUM,8,10,799,1,3
12028,current,M,32,HIGH,3.6,1,269,1,12
18047,current,F,66,LOW,32.2,2,805,0,19
12496,current,M,34,MEDIUM,8.4,1,683,0,9
11661,current,M,30,MEDIUM,10,10,966,1,14
12783,saving,M,55,MEDIUM,3.5,5,354,0,18
7065,saving,M,32,MEDIUM,7.2,4,945,0,14
19005,current,M,37,MEDIUM,11.9,2,685,1,5
15781,current,M,60,MEDIUM,4,3,507,1,18
13208,current,F,221,MEDIUM,120.6,3,683,1,5
14926,current,M,28,MEDIUM,2.4,6,269,0,17
19730,current,M,28,MEDIUM,6.4,4,945,1,12
19067,saving,M,40,MEDIUM,16,2,698,1,15
321,current,M,30,MEDIUM,9,7,755,1,17
19587,saving,M,58,MEDIUM,34.2,5,748,1,5
1721,saving,F,32,MEDIUM,1.2,8,254,1,9
5511,current,M,32,MEDIUM,2.4,5,658,1,5
8899,current,M,30,LOW,6,9,445,0,20
17717,saving,M,34,LOW,4.2,2,799,1,5
897,current,M,37,MEDIUM,8.5,8,123,1,12
14045,current,F,222,MEDIUM,101,3,538,0,12
1404,saving,M,44,MEDIUM,7.2,1,243,0,8
8999,saving,M,37,MEDIUM,5.1,3,743,1,19
8036,current,M,64,MEDIUM,26.4,4,268,0,4
9388,saving,M,47,MEDIUM,21.6,5,370,1,7
1180,current,M,118,MEDIUM,98,3,708,1,17
8958,saving,M,34,LOW,12.6,8,554,1,16
6065,current,M,42,LOW,11,2,623,1,8
9479,current,M,66,MEDIUM,4.6,6,882,0,10
5873,current,M,51,LOW,21.7,10,809,1,13
8796,current,M,53,MEDIUM,6.6,1,315,1,5
8601,current,M,66,MEDIUM,23,4,523,0,11
18825,saving,M,55,MEDIUM,21,7,710,0,9
5933,saving,M,53,LOW,29.7,6,683,1,10
6462,current,M,27,MEDIUM,7,10,653,1,7
16286,current,M,60,MEDIUM,24,10,799,1,5
14994,current,M,28,MEDIUM,6.4,10,771,0,12
15364,current,M,28,MEDIUM,1.6,1,385,0,12
9427,current,M,44,HIGH,4.8,6,465,1,13
8115,saving,M,44,LOW,14.4,5,753,1,5
15421,current,M,35,LOW,4.5,1,882,1,19
11865,saving,M,33,HIGH,2.6,9,683,1,13
13162,current,M,44,MEDIUM,2.4,8,700,1,3
8185,saving,M,42,MEDIUM,2.2,2,249,1,18
18432,current,M,40,HIGH,18,1,710,0,17
6564,current,M,47,MEDIUM,18.9,5,249,1,11
17979,current,M,29,MEDIUM,6.3,1,882,1,7
14379,current,M,32,LOW,6,7,631,1,10
1158,current,M,32,MEDIUM,10.8,6,966,1,6
8493,current,M,53,MEDIUM,16.5,2,866,1,17
7967,current,M,60,MEDIUM,4,6,354,1,2
8761,current,M,35,MEDIUM,10.5,7,366,1,19
5813,current,M,33,LOW,5.2,4,867,1,8
6104,current,F,118,HIGH,39.2,1,974,1,20
3469,current,M,42,MEDIUM,11,9,866,1,4
16073,current,M,38,LOW,18,2,254,1,8
11942,saving,M,33,LOW,7.8,5,748,1,15
12303,current,F,54,LOW,23.8,4,615,1,10
8607,current,M,53,MEDIUM,23.1,5,486,0,15
19370,current,M,63,LOW,30.1,2,628,0,20
11871,saving,M,30,LOW,10,1,299,1,15
10737,current,M,30,MEDIUM,3,4,385,0,3
782,current,F,47,LOW,8.1,9,748,0,17
14214,saving,M,31,LOW,3.3,9,743,0,16
14248,saving,F,30,LOW,1,2,538,1,7
17,current,M,38,MEDIUM,10.8,7,536,1,19
1358,current,M,33,MEDIUM,13,8,743,1,15
2858,current,M,37,MEDIUM,3.4,3,643,1,9
6727,current,M,66,MEDIUM,23,6,537,1,2
18860,current,M,40,MEDIUM,20,9,525,1,8
12474,current,M,40,HIGH,14,10,558,1,8
13172,current,M,55,MEDIUM,24.5,5,394,1,2
11993,current,F,58,MEDIUM,38,4,683,1,17
9841,current,F,27,LOW,3.5,8,638,1,10
18116,current,M,67,MEDIUM,23.5,5,245,1,8
7050,current,M,34,MEDIUM,5.6,4,805,1,19
849,current,M,37,LOW,6.8,6,536,0,17
9622,current,M,62,LOW,37.8,3,296,1,19
13661,current,M,37,MEDIUM,15.3,6,866,1,4
8308,current,M,62,MEDIUM,42,9,958,1,2
5053,current,M,222,LOW,121.2,6,743,1,12
732,current,M,34,MEDIUM,4.2,6,372,1,11
13818,current,M,53,MEDIUM,19.8,10,623,0,19
17792,current,M,32,MEDIUM,10.8,4,486,1,13
3602,current,M,37,MEDIUM,10.2,1,245,1,4
16332,current,M,58,MEDIUM,26.6,10,710,1,20
16785,current,M,64,MEDIUM,30.8,5,258,1,7
7752,current,M,53,LOW,16.5,7,258,1,9
12761,current,M,69,HIGH,39.2,10,969,0,12
12475,current,M,51,MEDIUM,6.2,2,506,1,17
5724,current,M,50,MEDIUM,30,5,628,1,17
3924,current,M,60,MEDIUM,36,4,525,0,3
16200,current,M,56,MEDIUM,14.4,1,243,1,2
14987,saving,F,30,MEDIUM,3,6,254,0,2
3923,current,M,66,HIGH,9.2,10,446,1,4
5468,current,F,34,MEDIUM,4.2,8,296,1,6
6386,current,M,51,MEDIUM,15.5,5,299,1,15
10497,current,M,47,MEDIUM,5.4,7,588,1,15
4901,current,F,28,MEDIUM,4,5,259,1,18
1410,current,M,36,MEDIUM,4.8,4,887,1,7
1957,saving,M,36,LOW,9.6,7,647,0,19
1159,current,F,66,MEDIUM,13.8,8,503,1,3
12822,current,M,33,MEDIUM,13,2,516,1,15
15586,current,M,38,LOW,9,6,859,1,8
16948,current,M,64,MEDIUM,8.8,8,247,0,13
15156,current,M,27,LOW,2.1,5,814,1,15
15582,current,M,28,LOW,5.6,3,882,0,13
4754,current,M,118,HIGH,68.6,3,866,1,19
15571,current,M,33,LOW,11.7,1,693,1,7
3898,current,F,51,MEDIUM,9.3,6,923,1,18
19171,current,M,30,LOW,7,1,748,0,16
13211,current,M,37,MEDIUM,10.2,1,805,1,20
943,current,M,33,MEDIUM,3.9,5,683,0,7
16015,current,M,37,MEDIUM,15.3,9,620,0,3
5706,current,M,33,LOW,2.6,1,698,1,11
8059,current,M,27,LOW,2.8,7,394,1,2
7404,current,M,44,LOW,4.8,5,764,1,8
15613,current,M,35,MEDIUM,12,8,394,1,8
4797,current,M,37,MEDIUM,17,5,969,1,18
619,saving,M,32,MEDIUM,7.2,1,314,1,12
15075,saving,M,28,LOW,7.2,2,886,1,12
6951,current,F,49,MEDIUM,17.4,10,760,0,6
9505,current,M,33,LOW,6.5,3,536,1,20
9471,saving,F,64,MEDIUM,44,5,866,1,5
16889,current,M,56,MEDIUM,36,6,836,1,15
6251,current,M,56,MEDIUM,3.6,9,123,1,12
10677,current,M,69,MEDIUM,44.1,9,268,1,3
4287,current,M,37,MEDIUM,8.5,6,883,1,9
4317,current,M,62,MEDIUM,16.8,1,488,1,10
6195,current,M,42,MEDIUM,22,4,653,1,20
19473,current,F,31,HIGH,7.7,9,863,1,4
5682,current,M,47,MEDIUM,10.8,8,248,1,17
9687,saving,M,38,MEDIUM,5.4,3,866,1,14
18261,current,M,42,MEDIUM,11,8,466,1,8
16860,current,M,60,MEDIUM,40,3,445,1,3
9249,current,M,56,MEDIUM,10.8,2,945,1,9
18523,current,M,30,MEDIUM,1,3,867,0,13
7325,saving,M,40,MEDIUM,18,8,243,0,18
6844,current,M,49,LOW,5.8,10,366,0,6
6549,current,M,66,LOW,27.6,8,614,1,12
11540,current,M,55,HIGH,10.5,6,508,1,8
19906,current,M,37,LOW,11.9,10,887,1,14
7586,current,M,37,LOW,15.3,6,233,1,19
11119,current,M,46,MEDIUM,13,5,330,1,7
7018,current,M,28,MEDIUM,1.6,6,395,1,9
16966,current,M,62,LOW,8.4,10,748,1,4
11528,current,M,31,HIGH,2.2,4,464,1,18
13920,current,M,66,MEDIUM,9.2,3,748,0,12
8420,current,F,29,MEDIUM,9,2,945,0,15
9751,current,M,27,MEDIUM,3.5,2,537,1,11
13013,current,M,47,MEDIUM,8.1,7,523,1,7
17787,current,M,35,LOW,15,3,595,1,4
9699,saving,M,55,MEDIUM,14,6,921,1,14
8149,current,M,47,MEDIUM,27,5,299,0,11
18519,current,M,66,HIGH,18.4,4,945,1,14
10369,current,M,60,LOW,40,8,424,1,4
19200,current,M,33,MEDIUM,2.6,9,958,1,6
17917,current,M,35,LOW,3,9,254,1,11
7400,current,M,35,MEDIUM,4.5,5,866,1,10
17218,current,M,27,MEDIUM,3.5,8,508,0,10
17488,current,M,58,MEDIUM,22.8,1,805,1,7
7069,current,M,38,MEDIUM,12.6,10,958,1,12
6049,current,M,66,MEDIUM,46,2,966,1,12
2343,current,F,27,MEDIUM,2.8,10,866,1,4
159,current,M,31,MEDIUM,3.3,10,258,1,12
568,current,F,33,LOW,7.8,7,574,1,14
14913,current,M,30,MEDIUM,3,7,247,1,9
6902,current,M,36,MEDIUM,8,7,884,1,2
374,current,F,31,LOW,11,4,249,1,4
15207,current,M,36,LOW,1.6,5,638,0,7
15291,saving,M,56,MEDIUM,21.6,9,385,1,11
18535,current,M,67,MEDIUM,18.8,1,394,1,19
19593,current,M,28,MEDIUM,7.2,7,465,1,5
9270,current,M,42,LOW,17.6,4,245,0,4
2335,current,M,35,MEDIUM,1.5,1,274,1,18
1701,current,M,120,LOW,20,1,536,0,2
14703,current,M,56,MEDIUM,18,6,958,1,19
1083,saving,M,33,MEDIUM,3.9,10,503,1,14
11843,current,M,64,MEDIUM,35.2,4,883,1,11
16175,current,M,32,LOW,2.4,4,299,1,10
16971,current,M,55,MEDIUM,14,4,626,1,2
19680,current,M,34,LOW,12.6,4,748,1,18
11522,current,M,47,LOW,8.1,7,927,1,4
14250,current,F,32,MEDIUM,4.8,4,771,1,12
9786,current,M,30,MEDIUM,9,2,814,1,18
5886,current,M,30,MEDIUM,2,4,710,1,2
18598,current,M,37,MEDIUM,8.5,2,737,1,6
19194,saving,M,62,HIGH,8.4,4,867,1,10
17798,current,F,46,MEDIUM,20.8,10,855,1,20
7941,current,M,32,MEDIUM,3.6,8,324,0,7
12639,current,M,31,HIGH,11,3,258,0,9
16805,current,M,50,HIGH,12,10,536,1,19
3225,saving,M,32,MEDIUM,4.8,10,805,0,5
10870,current,M,47,LOW,18.9,1,245,1,18
5562,current,M,32,MEDIUM,4.8,4,924,1,20
15204,saving,M,55,MEDIUM,14,8,296,1,12
15020,current,M,66,MEDIUM,27.6,4,511,1,15
1970,saving,M,42,MEDIUM,11,10,974,0,19
4349,current,M,66,MEDIUM,18.4,1,638,1,8
13870,current,M,35,MEDIUM,15,5,683,1,3
15455,current,M,60,LOW,16,1,886,0,19
11727,current,M,46,MEDIUM,18.2,8,269,1,18
18604,current,M,27,MEDIUM,2.8,5,538,1,19
7373,current,M,32,MEDIUM,6,2,269,0,12
2310,current,M,42,MEDIUM,2.2,8,614,0,3
9764,saving,M,29,MEDIUM,8.1,7,330,0,10
7747,current,M,39,LOW,1.9,8,424,1,2
6520,current,M,221,MEDIUM,120.6,4,614,1,2
7697,saving,M,40,MEDIUM,14,4,686,1,16
15573,saving,M,60,LOW,20,3,924,1,9
19192,current,M,221,MEDIUM,180.9,7,944,1,9
17984,current,M,34,LOW,7,2,247,1,20
14285,current,F,33,MEDIUM,11.7,3,535,1,4
2908,current,M,30,MEDIUM,3,3,466,1,6
12662,current,M,29,MEDIUM,6.3,7,737,1,16
2671,current,M,42,MEDIUM,11,7,385,1,3
8526,current,M,35,MEDIUM,12,4,315,1,2
2787,current,M,42,MEDIUM,8.8,8,966,1,19
10472,current,M,32,HIGH,6,2,424,0,6
7305,current,M,28,MEDIUM,7.2,5,243,1,16
1756,saving,M,28,MEDIUM,6.4,10,248,1,12
4850,current,M,47,MEDIUM,27,2,700,0,10
19399,saving,M,28,HIGH,3.2,10,523,0,16
15163,saving,M,66,MEDIUM,46,4,247,1,6
5285,current,M,62,LOW,21,4,805,1,12
5430,current,M,30,MEDIUM,8,10,525,1,2
9400,current,M,42,LOW,4.4,2,535,1,13
19679,current,M,28,MEDIUM,3.2,5,385,1,2
5606,current,M,35,LOW,13.5,2,536,1,6
18671,current,M,47,MEDIUM,24.3,7,628,1,18
18548,saving,M,42,MEDIUM,11,4,860,1,9
9459,current,M,32,MEDIUM,9.6,6,863,0,13
4881,saving,M,29,MEDIUM,1.8,1,355,1,4
17929,current,M,35,LOW,9,5,683,1,7
18640,current,M,219,HIGH,199,7,805,1,6
3831,current,M,64,MEDIUM,22,6,922,1,11
6063,current,M,29,MEDIUM,3.6,5,394,1,10
8663,current,M,53,MEDIUM,9.9,4,539,1,14
1201,saving,M,58,HIGH,30.4,8,974,1,15
8935,saving,M,49,MEDIUM,2.9,2,355,1,15
19612,current,M,60,MEDIUM,4,7,887,1,3
12208,current,M,37,HIGH,5.1,4,445,0,13
11421,saving,M,33,LOW,7.8,6,737,0,5
18659,current,M,37,MEDIUM,6.8,1,615,0,13
12027,current,M,30,MEDIUM,4,10,614,1,11
8460,saving,M,29,LOW,0.9,3,330,0,18
1549,saving,F,39,MEDIUM,9.5,3,256,1,6
14354,current,M,28,MEDIUM,1.6,6,523,1,10
18127,current,M,37,MEDIUM,3.4,4,883,0,11
18582,saving,M,63,MEDIUM,43,7,464,1,16
15964,current,F,56,LOW,25.2,8,708,1,6
16184,current,M,30,HIGH,2,3,325,0,19
15115,current,M,58,MEDIUM,7.6,2,249,1,10
11431,current,M,62,MEDIUM,42,4,818,1,18
14205,saving,M,51,MEDIUM,31,8,771,1,2
17888,saving,M,32,LOW,9.6,8,864,1,7
19384,current,M,50,LOW,30,9,538,1,10
13780,current,M,47,LOW,27,5,643,1,15
8196,current,M,42,MEDIUM,4.4,8,966,1,20
11174,saving,M,58,MEDIUM,30.4,2,424,1,3
8470,saving,M,28,MEDIUM,4.8,7,265,1,19
19975,current,M,42,MEDIUM,15.4,1,911,1,13
11270,saving,M,38,MEDIUM,14.4,2,693,1,13
9365,current,M,30,MEDIUM,6,3,684,1,3
3421,saving,M,60,LOW,36,10,554,0,5
8140,current,M,38,LOW,12.6,10,883,1,3
18211,current,M,27,MEDIUM,3.5,4,324,0,11
4722,saving,M,60,MEDIUM,16,10,708,0,6
10017,current,M,42,MEDIUM,11,3,957,1,6
15132,current,F,53,MEDIUM,9.9,8,516,1,4
6901,current,M,42,MEDIUM,19.8,3,385,1,17
5691,current,M,44,HIGH,19.2,1,270,1,11
5573,current,M,42,MEDIUM,4.4,6,536,1,4
7435,current,M,30,LOW,10,4,269,1,12
12152,current,M,60,MEDIUM,36,7,623,0,14
7341,current,M,47,MEDIUM,27,4,867,1,19
18994,current,M,66,MEDIUM,18.4,2,538,1,8
14584,current,M,35,MEDIUM,15,10,594,0,4
8809,saving,M,61,MEDIUM,24.6,9,354,1,13
580,current,M,47,MEDIUM,8.1,4,614,1,14
6747,current,M,30,LOW,2,1,254,1,10
14369,current,M,222,MEDIUM,80.8,2,123,1,9
10555,current,M,30,MEDIUM,5,3,683,1,6
6115,saving,M,37,MEDIUM,1.7,3,374,0,10
14575,current,M,223,HIGH,101.5,2,538,1,12
18533,current,M,53,MEDIUM,33,4,855,1,14
19227,current,M,44,MEDIUM,14.4,10,508,0,19
746,saving,F,55,HIGH,3.5,7,539,1,16
3022,current,M,34,LOW,12.6,7,748,1,8
12628,current,M,28,MEDIUM,4,10,507,1,8
9754,saving,M,49,LOW,8.7,4,299,1,14
10054,saving,M,55,MEDIUM,21,7,523,1,5
8368,saving,M,32,MEDIUM,3.6,10,374,1,7
3812,current,F,33,MEDIUM,1.3,3,466,0,4
2453,current,M,32,MEDIUM,3.6,2,684,1,14
5232,current,F,42,MEDIUM,11,1,454,1,11
19645,current,F,50,HIGH,15,7,958,1,12
6028,current,F,38,LOW,7.2,2,346,1,11
4332,current,M,120,LOW,40,9,802,0,6
17532,saving,F,27,MEDIUM,2.1,9,805,1,18
6678,saving,M,42,MEDIUM,2.2,6,508,1,10
19505,saving,F,62,MEDIUM,8.4,9,748,1,2
14775,current,M,61,LOW,20.5,1,446,1,12
18952,current,M,32,MEDIUM,8.4,3,924,1,7
14218,saving,M,33,LOW,11.7,9,249,1,16
6001,current,M,66,MEDIUM,4.6,1,623,1,17
13700,saving,M,53,LOW,16.5,3,647,1,20
1453,saving,M,29,LOW,8.1,5,799,1,9
6235,current,M,33,MEDIUM,2.6,7,314,1,6
7071,current,M,42,MEDIUM,11,1,928,1,14
19984,current,M,33,MEDIUM,11.7,4,863,0,13
17924,saving,M,30,LOW,8,6,928,1,4
12845,current,M,58,LOW,30.4,7,737,1,10
4628,current,M,33,LOW,6.5,6,867,1,5
945,current,M,38,MEDIUM,5.4,8,683,1,19
14157,saving,F,55,MEDIUM,14,8,805,1,14
13618,saving,M,55,HIGH,7,3,330,1,12
16658,current,M,35,LOW,3,2,346,1,5
5300,current,M,33,MEDIUM,3.9,10,270,1,20
12449,current,F,28,MEDIUM,6.4,5,523,1,6
13783,saving,M,31,MEDIUM,4.4,1,259,1,13
9980,current,F,30,MEDIUM,4,10,737,1,9
16845,current,M,28,LOW,5.6,7,809,0,9
2862,current,M,53,LOW,19.8,6,710,0,7
3350,current,M,30,MEDIUM,10,3,537,0,19
17429,current,F,62,MEDIUM,25.2,1,945,1,5
1895,current,M,33,LOW,13,5,325,1,13
11101,current,M,33,LOW,13,10,249,1,13
3963,current,M,42,MEDIUM,15.4,3,928,1,20
1133,current,M,69,MEDIUM,24.5,8,698,1,8
13673,current,M,33,HIGH,7.8,9,249,1,12
13489,current,M,66,MEDIUM,23,5,372,1,13
13865,current,F,30,HIGH,2,5,723,0,12
15786,current,M,35,MEDIUM,6,6,370,1,8
3985,current,M,42,MEDIUM,2.2,10,249,0,5
11998,saving,M,60,HIGH,12,9,737,1,17
10739,saving,M,44,LOW,7.2,4,805,1,19
4702,saving,M,47,MEDIUM,18.9,9,700,0,6
7499,saving,M,47,MEDIUM,8.1,5,723,1,18
8550,current,M,120,LOW,70,7,974,1,5
4776,current,M,29,LOW,0.9,9,464,1,11
13317,current,F,30,MEDIUM,3,9,488,0,19
2184,saving,M,66,MEDIUM,41.4,1,626,0,6
807,current,M,47,MEDIUM,8.1,2,574,1,5
7099,current,F,28,MEDIUM,5.6,3,516,1,8
8973,current,M,53,MEDIUM,9.9,10,233,1,16
9369,current,M,33,LOW,7.8,10,723,1,14
16823,current,M,44,MEDIUM,2.4,8,771,1,14
11525,current,M,30,HIGH,2,7,258,0,8
10986,saving,F,67,MEDIUM,28.2,2,503,1,13
2434,current,M,33,LOW,11.7,2,445,1,16
3108,saving,M,29,MEDIUM,9,9,755,1,18
18217,current,M,46,HIGH,10.4,9,575,1,19
10631,saving,M,53,MEDIUM,16.5,9,760,1,6
9141,current,M,29,MEDIUM,7.2,1,908,1,4
7760,current,M,35,LOW,15,6,723,1,2
10905,current,M,44,MEDIUM,19.2,8,867,1,12
5890,current,M,62,MEDIUM,37.8,5,911,0,14
11294,current,M,34,MEDIUM,7,4,593,1,15
19332,current,M,60,MEDIUM,4,1,683,1,19
5426,current,M,33,MEDIUM,7.8,3,538,0,13
17785,current,M,118,MEDIUM,49,3,374,1,8
11420,saving,M,46,MEDIUM,13,5,683,0,16
3049,current,F,37,MEDIUM,3.4,4,771,1,17
12632,saving,M,35,MEDIUM,4.5,6,516,1,7
19246,current,M,36,MEDIUM,1.6,1,628,1,6
13271,current,M,67,MEDIUM,9.4,9,758,0,4
17803,current,M,33,MEDIUM,3.9,8,945,1,14
17126,saving,F,30,LOW,2,7,710,1,14
8698,current,M,30,MEDIUM,6,10,867,0,2
5996,current,M,53,MEDIUM,13.2,9,503,1,19
11892,current,M,30,LOW,8,2,523,1,8
15263,current,M,38,HIGH,16.2,8,708,0,17
5210,current,M,46,MEDIUM,10.4,7,700,1,8
12905,current,M,35,HIGH,13.5,4,882,0,12
19208,current,M,33,LOW,5.2,1,574,1,6
5599,current,M,35,MEDIUM,12,10,653,1,4
13512,current,F,60,MEDIUM,24,3,805,0,18
19511,current,M,53,MEDIUM,6.6,5,958,1,5
16281,current,M,35,LOW,13.5,3,507,1,5
2142,current,M,66,MEDIUM,9.2,2,743,0,14
11034,current,M,31,LOW,11,8,750,1,16
19121,current,M,66,MEDIUM,32.2,1,394,0,12
7803,current,M,33,MEDIUM,2.6,4,968,1,6
2236,current,M,60,LOW,8,4,969,0,16
8589,current,M,44,LOW,2.4,9,372,1,3
14052,current,M,42,LOW,17.6,1,503,1,3
10440,current,M,223,MEDIUM,203,7,614,0,7
17316,saving,M,27,MEDIUM,7,4,351,1,9
1123,current,M,66,HIGH,46,2,614,0,3
8102,current,M,37,MEDIUM,13.6,7,914,0,17
15355,current,M,66,HIGH,4.6,3,958,1,6
252,current,M,63,MEDIUM,17.2,9,267,1,3
8193,current,F,47,LOW,8.1,3,647,1,8
15147,current,M,62,MEDIUM,33.6,2,723,1,12
13263,current,M,30,LOW,8,3,858,1,3
8385,current,M,33,LOW,7.8,10,248,1,20
13425,saving,M,62,LOW,8.4,4,575,1,19
19762,current,F,37,LOW,13.6,7,506,1,5
12939,current,M,66,MEDIUM,4.6,10,802,1,9
16290,current,M,29,LOW,6.3,9,536,0,2
31,current,M,31,MEDIUM,11,6,809,0,13
14664,current,M,30,MEDIUM,2,8,249,1,7
11006,current,M,66,MEDIUM,41.4,10,466,1,12
7303,current,M,46,MEDIUM,15.6,2,355,1,17
2135,current,M,64,HIGH,13.2,6,315,1,13
7946,current,M,35,MEDIUM,7.5,2,860,0,16
19020,current,M,31,MEDIUM,4.4,2,945,1,9
977,current,M,53,LOW,19.8,9,394,1,4
1281,current,M,38,LOW,9,3,685,0,7
6100,saving,M,28,MEDIUM,5.6,4,595,1,7
13110,current,M,53,MEDIUM,26.4,2,867,1,20
644,current,M,58,HIGH,15.2,6,566,1,4
17424,current,F,34,HIGH,9.8,1,656,1,18
16563,saving,M,35,LOW,4.5,7,588,1,14
17516,current,F,33,MEDIUM,6.5,3,536,1,7
11881,current,M,61,MEDIUM,41,2,233,1,3
13520,current,F,25,LOW,0.5,3,466,1,9
15120,current,F,55,MEDIUM,10.5,9,535,1,3
13448,current,M,44,LOW,24,9,805,1,3
5828,current,M,34,LOW,8.4,6,653,1,10
8383,current,M,33,LOW,5.2,5,265,0,10
12324,current,M,47,MEDIUM,16.2,4,743,1,16
11737,current,M,61,MEDIUM,36.9,6,566,1,16
3534,current,M,33,MEDIUM,1.3,5,858,1,6
16464,current,M,221,LOW,140.7,5,299,1,3
19863,current,M,30,MEDIUM,5,1,588,0,2
16289,current,M,55,MEDIUM,17.5,2,710,0,20
3396,current,M,27,MEDIUM,0.7,1,802,1,17
1950,current,F,35,MEDIUM,10.5,4,265,0,7
18910,current,M,29,MEDIUM,8.1,1,259,1,4
