ID,cc_cons
12852,16010
13519,17269
11729,11619
15893,11976
10150,16407
13545,13353
14292,11852
16480,292658
3489,3760
5276,17667
14740,22438
15076,174695
16412,12859
12737,405147
13630,398357
11096,6339
8790,7362
14891,13237
5714,19466
18855,19870
2912,11209
607,308557
1284,11878
18518,12321
7041,7971
17092,14945
6660,9844
14028,21904
14156,10637
17303,17908
17554,4696
16518,8449
1101,19314
2813,9106
8734,1404
10937,4552
14742,4389
996,23003
8069,5683
12811,14481
335,208726
16263,47
13707,18620
5218,5021
1272,10897
1574,12684
13073,3279
9152,3543
17276,13358
17726,16278
17433,15750
10844,9508
15481,17798
12896,17965
7366,342641
2248,13765
11835,132427
18850,14306
17916,10333
17698,290648
18253,5447
19146,19731
10417,122
8536,15215
15504,14773
9268,15930
4368,300588
2561,9620
5172,91080
17408,16050
19468,15198
11032,2904
5306,16053
7820,1467
17640,6145
3115,18431
6300,2808
7117,14664
15296,17872
18171,6978
12198,2185
12699,13095
10529,37433
12038,9737
12308,14966
10848,326047
8077,345
12537,179988
6429,92203
2586,303389
16694,13498
17889,9311
8101,6236
11428,19990
6394,132584
16670,117737
13795,3500
16011,15773
18803,10361
13326,6602
14633,4831
18440,3127
6600,89965
10279,4874
11792,533
7615,16446
10582,11034
16253,399162
6991,13026
1751,10123
15083,11072
9305,173962
13708,122838
12887,7461
16057,5580
17465,10639
12583,342734
1770,14453
13145,2608
15360,1531
9176,3525
13815,18526
13844,109166
11992,3368
18250,8767
13382,15158
4175,6035
12421,19063
3532,15641
17455,16158
6363,16689
13778,2520
15280,11460
5927,233271
7777,16012
17449,19525
6822,3062
12808,4310
14629,6411
2797,17732
3367,318525
6282,298617
9043,16717
10877,208359
2710,14333
4625,5397
1448,4692
15096,330839
828,1562
19463,38804
18924,8552
1601,8272
9689,19722
8372,19530
9289,14190
19647,301474
18605,12134
17791,9004
4228,12876
19959,214665
17320,17578
7143,297667
2464,406915
3428,133233
6449,119851
3054,13676
16664,8542
19534,304179
1839,4720
4232,703
364,17210
17612,16635
16362,16668
16496,18829
4250,29794
19447,696
16714,6007
5840,9193
5138,9342
12260,181053
2926,341
13203,12484
14947,122034
15770,13906
11314,9201
6753,10018
8261,6387
13853,15003
7669,10847
8110,2337
10494,7145
994,2876
6470,6534
3655,206166
7730,331134
17031,14638
9531,8668
19504,30433
10707,36147
9414,572
19301,16208
10755,19689
12880,17839
1535,6677
18106,20121
2524,4352
18308,14530
2049,344040
10900,15781
8622,2526
14035,6925
14556,63
3939,18877
1791,6300
1577,11711
15939,9267
5540,14475
7622,299569
4934,5395
3256,19141
11726,19851
17069,181705
12262,11066
18770,5819
11485,15877
1467,288034
4673,1177
9931,14296
183,7928
4820,18966
12388,179793
14874,5596
18766,11452
913,17165
3520,14891
14552,4713
14163,286204
16701,325271
5268,15511
15295,10333
11319,398299
8392,304184
8268,332001
2572,638
15855,15003
18889,329
4080,6977
16942,12036
14504,298285
14346,13776
15750,13977
594,13856
15062,5669
6058,6785
6189,15200
1920,10414
6812,15053
3662,6953
16063,19863
5015,390149
11114,83548
1871,19279
14840,337471
10725,6226
17428,29827
8448,405460
16031,17513
5999,291472
17551,18265
15730,6730
4563,312770
7578,12147
14858,5672
11819,14760
11890,3572
5259,6328
5796,91
4033,8095
7711,3227
10453,6173
8718,9393
17250,5531
1741,396050
1998,10863
7715,2304
15734,7340
19197,14503
18962,14914
14332,324413
10034,11920
17892,19821
3377,50543
9608,231530
13692,6723
2558,212179
14816,16790
16363,18559
4305,20123
9443,9660
11036,5659
19776,9174
9802,412
15718,17164
17299,18941
8395,1998
13690,2076
11289,10584
8061,13822
948,19968
12209,289853
7352,84146
291,9685
15217,392714
8699,12920
17806,7230
8227,9707
7926,133348
2204,30901
1620,225496
12872,50134
714,18996
13304,14086
8156,3127
19800,16596
7169,82309
9680,5796
4696,8666
16216,6722
7729,33504
15932,14333
17647,17505
6038,14050
1488,129927
18258,1270
6562,6719
18402,13040
2732,17040
681,14482
13051,10764
11106,18075
14747,841
12938,19151
19010,116864
1562,107660
4372,5665
1606,214022
14041,5741
15897,7996
6123,764
1855,407339
6379,17501
10607,8971
13355,167480
14176,10349
17392,6215
16382,9826
11956,10943
17297,17227
8515,19271
3630,2971
19941,3844
367,16489
2130,4481
17623,8640
4406,12491
2136,289226
5247,16487
8702,4809
15307,8007
5307,20142
15568,30825
1821,20007
6082,454
14992,2165
11287,18081
3729,39347
3770,6355
12609,9666
3853,17069
7320,7959
17335,13309
1657,13986
6390,17133
19700,334851
7136,6182
4877,220443
8811,297342
2281,390068
2646,7842
18813,19036
14701,6680
18852,12757
4730,17385
15935,19646
3262,137652
18368,13015
13158,12345
19347,19156
18414,4866
19752,675
9433,15877
863,782
8520,20260
10623,205316
14317,84681
1611,18992
12742,6248
6030,174490
8029,215975
6312,8456
9412,7343
4047,19241
5785,14551
16644,94378
7666,478
19667,5182
11593,18025
3554,4928
2759,20178
13331,10520
13057,100631
18009,2362
5801,133978
15306,289340
2233,7962
17771,9063
6206,4229
17568,318734
17989,11507
11683,17488
17450,4390
16022,14967
10991,82686
6201,2678
8418,7587
6091,8755
11891,13418
7304,171475
3756,9358
15309,166928
8880,9573
5314,13574
9704,17100
17582,2444
17491,14129
12018,18057
688,16485
6048,11463
6631,9025
18468,9701
1162,9226
10259,12226
6834,86974
5751,9271
18775,6576
203,10779
2784,12945
4444,338481
18150,10603
13725,15862
16715,4694
8348,8462
2647,9462
10432,3409
9705,295678
6742,5026
4138,165531
13917,17124
10557,179493
5,8273
18201,13897
17664,10235
10078,16770
14503,523
14215,17594
7178,15166
8967,13892
11021,5091
8799,607
16305,3419
7362,9899
4307,16512
1022,19333
9774,4342
19082,11231
17756,18597
18849,5810
5017,6287
2918,9273
4431,29819
14890,9520
7107,14479
11968,18678
8853,16376
964,14018
2765,19572
10200,6189
5414,18697
19255,8156
6068,300603
16562,14111
11383,17889
15765,12416
11451,105019
266,163634
13711,3452
5302,6645
4629,11353
15339,15205
15169,15016
2656,5788
6109,88
19482,13352
17306,16623
11484,3734
15990,11482
59,11185
18993,93636
4343,89511
10183,3094
12575,6603
3341,16492
4022,7972
11352,14395
14219,17719
4038,30621
6625,16419
5616,87907
1837,7651
1573,95872
5765,5309
7157,2909
6551,19152
7124,16255
2053,2043
16409,11861
19397,125582
18377,8159
6519,10914
13327,26646
4518,2066
2055,5358
219,20162
17676,14202
12164,1837
4803,286316
7765,12314
2518,6058
8508,96589
19449,10448
15521,13402
14183,589
1425,1773
6593,19977
4097,130485
16371,172050
12746,5766
15415,13260
5067,10867
1184,328007
9279,9696
4721,18390
11369,13090
12724,9552
18465,19001
1906,18236
9404,13975
6805,300740
19174,4023
4297,17715
5875,206870
14080,4640
4794,8392
16052,3710
1652,21321
8223,303334
17152,6780
12683,5305
6215,3228
4410,2671
18053,14770
17994,7883
5907,4182
4026,9815
10705,4022
500,600
731,90996
19262,125703
19728,11861
19619,1055
16612,124702
9750,8348
10508,3450
17155,9097
5071,299194
19404,1436
17639,12664
14929,111924
19104,20271
12157,11141
16593,19373
1934,132264
15342,20175
10992,36229
8900,5561
18319,11474
8827,3147
240,16189
6442,16727
5845,317834
944,89747
15805,13041
16312,2691
17824,2171
14714,4025
9835,19942
7011,15680
12499,15777
13968,17067
4595,15741
10807,11006
2544,9193
16099,14593
17388,20011
7266,11354
6378,380
13894,5663
2715,7784
14790,26402
5621,13075
15070,214641
2701,15195
8419,1915
15834,13857
19722,15574
5896,12995
14810,11395
10278,567
15444,2817
4984,12021
5389,209912
11577,15126
150,13743
10610,13073
8177,19036
4704,10232
9088,336878
5474,17645
9089,2400
10292,1266
5814,17587
18834,1370
18783,1245
1366,15197
11386,4247
3070,16413
15488,16202
9964,11086
417,1135
4772,5915
18259,20330
17209,36161
5985,16972
5788,16421
7281,5067
16548,89081
15107,3775
15026,15111
5105,20112
17843,10666
10636,11705
9666,6203
1230,94805
6846,20344
11879,9901
864,14843
8870,13300
9517,30994
7428,238837
14731,170958
9237,52396
14998,12982
19770,12173
11962,7094
13582,17056
15099,18842
17255,7222
19139,4552
3713,17679
15414,6644
13202,95796
1655,13775
19677,904
10019,8557
18514,13349
18570,1192
7962,1991
16306,11246
12720,13604
14771,836
15208,8584
13,15442
14295,3600
5703,5620
6505,16261
6738,19534
13359,105615
16587,7915
11172,311880
17033,5390
891,3615
9537,219874
18229,2883
12291,13140
17569,8359
371,805
10886,15825
4623,17640
11259,165896
68,11761
4140,7416
16141,5031
18939,214540
15097,5106
19372,18557
10295,180119
16372,12023
8575,397554
5047,10329
18291,7664
9422,6141
189,4892
2790,407114
2720,19854
5252,8850
12914,9567
6756,18512
7907,15235
15397,345306
8264,11745
3722,210692
3793,322497
6699,20127
5489,220926
7809,4054
10394,96717
2497,2947
9180,1898
7852,627
19589,20226
5653,12276
3466,8038
13799,19725
12539,28677
4846,82365
7153,16580
9982,345621
9163,89845
1194,106050
3338,545
4706,1195
15483,11534
14403,37140
15669,219687
18264,16263
8805,11665
4761,234226
6155,16777
843,17039
8244,7828
13551,13534
8125,10112
5286,14688
5854,16625
4391,15313
7255,5407
10801,2833
8616,32979
18325,4797
10561,11122
16083,334545
8216,14889
4142,17651
17633,17487
6037,18466
18964,5373
4351,83598
11747,8925
16895,4551
709,9364
2515,299061
9539,32490
16401,2592
2900,126660
3292,133749
5509,6028
14583,13606
2758,13366
7411,126882
11170,19222
9094,4446
18478,15573
19415,12292
11800,288384
5697,9345
17522,16716
12290,10845
5146,871
4866,4434
18609,10026
11048,317523
1371,19384
8662,7148
1238,103060
6710,228740
6469,5487
12072,4746
12392,11693
11443,17766
5165,2127
1727,20289
2695,305267
14538,17002
7900,222120
14073,10722
19277,95
11197,974
9166,398935
17151,18236
5604,9392
11702,5225
16296,17060
1961,8855
1538,7440
14917,18762
17257,4669
14817,5706
7968,18814
16378,388693
3843,5403
10408,5950
1783,290456
10692,12905
6726,10531
11858,10299
11200,5057
13427,295423
1420,7932
17745,17269
18748,142522
2977,15555
1660,8694
12890,8722
12802,12714
12971,13987
3846,7102
11621,2942
16065,6491
1112,2562
10377,1482
19822,9373
7524,5459
16571,88711
17972,14593
7256,9110
4768,14224
12989,16443
4580,11940
11836,15634
15454,119353
11650,11939
1053,19307
11155,20413
11869,874
4912,10095
2738,100390
2015,13232
1948,17230
17521,2244
10482,9948
19271,138012
13524,12171
5094,14018
6412,180783
5162,1219
9453,311667
11326,138188
3098,232487
13389,745
17547,8751
9445,4878
17793,12423
11730,4197
16346,8101
2796,17877
13105,10732
8840,9509
13737,5825
12459,364
17670,7189
3184,16470
7511,12470
8148,9537
6186,136922
18295,1673
9779,14020
17531,223709
4238,3177
7955,3887
339,11164
6226,2574
5748,8483
721,895
9133,1705
9876,219951
8070,14003
14464,12462
6801,12280
12232,14336
11940,8156
16600,15242
15084,19575
12857,1669
15558,16634
16705,3981
6741,304555
9804,33613
11746,39956
6579,4524
7616,320101
8984,14869
9954,8734
2528,8598
2268,1864
17361,14393
2226,34567
3065,16558
16202,392521
10700,19427
13786,130367
4057,86003
8138,19658
1309,6957
4474,3402
9829,4307
13123,3796
12642,19966
6704,15219
16507,16939
15080,16931
1145,1464
14550,18454
6591,12457
2856,207833
4854,244657
9540,10444
2451,9008
19251,6921
19782,12622
14693,18526
8116,5645
19727,5581
14770,17589
5744,15412
18442,7139
11069,8352
9415,12361
6087,2004
14690,6752
14476,15222
13278,1913
11805,3420
8834,320906
13194,11842
13884,297600
12493,183294
14488,15833
1304,8032
3495,6227
10182,12855
11964,15425
13872,3798
14060,18174
17181,349
5789,397646
10659,327590
561,210867
10716,6046
19148,4661
19606,298889
18349,298090
2857,13414
10658,142386
1185,7253
14922,10290
13307,11833
11433,179183
13216,3559
11639,139998
381,10318
14184,13794
6714,6248
17555,10404
17295,4590
4775,8947
12215,19256
7624,28994
10414,5961
5387,10718
4930,9213
17820,6363
13055,3727
14342,3250
5784,4560
1250,19007
12386,9385
19704,294849
788,10955
9911,11692
13044,10984
16502,7061
16590,6798
6256,8440
4400,11693
4923,17080
14355,82895
4838,401926
2018,8567
17801,322490
13694,4329
10247,5152
15330,208457
13129,225406
19616,1421
10591,169832
3718,15684
16233,5942
14970,39610
12711,2072
12246,11415
17958,12081
15826,286406
11557,12693
7771,207939
15974,5902
17784,18619
11387,293700
15908,286580
14303,8888
12487,20150
11181,333785
8000,1171
1418,433
10799,127387
735,16239
18460,2943
15048,308635
2581,15552
10925,16053
11284,1008
7199,177330
16982,2746
16875,335976
1500,8191
7249,7705
10734,17158
19837,12419
9957,5405
2875,654
14151,20157
5045,18349
12637,3336
11794,4810
3426,10064
9277,18610
4365,10537
12955,10303
458,16049
4211,8316
13116,12310
13397,19629
14189,3790
2096,11780
11967,6768
5480,1721
6995,4263
10376,11019
2181,404227
18417,28813
4547,16252
17591,
13541,
13431,
8687,
14727,
14988,
14859,
16636,
7625,
16492,
13674,
11981,
5185,
15288,
18526,
16760,
10805,
8830,
8926,
10974,
2155,
17251,
12154,
12227,
19961,
13866,
17498,
7241,
414,
206,
7420,
4601,
2768,
8120,
18584,
16697,
16238,
3772,
3462,
710,
558,
1244,
1302,
547,
19129,
237,
11122,
4438,
18371,
6401,
13770,
18317,
19226,
4126,
11313,
3925,
15973,
12281,
353,
907,
1711,
9617,
12928,
3523,
18838,
17609,
306,
14812,
1551,
16640,
13546,
4968,
13371,
3981,
11568,
5662,
19586,
14489,
14153,
7626,
3085,
14821,
9815,
6506,
6176,
13040,
1325,
330,
2389,
10391,
1019,
4338,
19849,
13667,
12709,
12701,
18563,
19665,
5251,
6671,
15887,
544,
13494,
4304,
12181,
15041,
14167,
4659,
1820,
6317,
313,
12467,
13452,
3464,
4890,
11567,
17396,
13188,
15605,
7577,
8160,
1429,
14928,
3349,
799,
12678,
19053,
15806,
2854,
4144,
16232,
10365,
4202,
9671,
6615,
12050,
13998,
7406,
12497,
4662,
3661,
17436,
2332,
16771,
17110,
15967,
5758,
2882,
10774,
7750,
16516,
3670,
15883,
2947,
13476,
13301,
6468,
15135,
16278,
12114,
3839,
2886,
11928,
15155,
4316,
7299,
1306,
19221,
7039,
11499,
1312,
2124,
1907,
16979,
6629,
5295,
11961,
11653,
2822,
9335,
742,
8080,
12707,
3559,
4455,
16907,
6453,
1108,
280,
16566,
17535,
15464,
936,
17214,
6182,
14305,
11840,
7534,
3025,
6393,
13441,
18252,
11194,
15711,
5219,
16914,
10003,
12338,
3813,
15088,
10155,
1466,
15472,
17157,
18166,
15940,
16627,
10125,
16485,
683,
6119,
4454,
9712,
4120,
15722,
6352,
17883,
18204,
9971,
9023,
13472,
18393,
1916,
2114,
15098,
16002,
14466,
5230,
7591,
11578,
3258,
12283,
17355,
6557,
1523,
579,
11196,
4925,
10260,
16414,
9575,
4517,
5120,
624,
19457,
18888,
2356,
4545,
18014,
13964,
6774,
12210,
7735,
12253,
968,
19474,
10090,
9695,
6057,
11620,
19105,
18161,
16983,
16846,
12641,
12194,
3182,
697,
16666,
10809,
16899,
1473,
11504,
7004,
12782,
3142,
15486,
10817,
755,
3527,
18375,
1146,
3290,
5630,
13114,
17944,
6621,
8012,
5782,
2840,
4245,
14833,
3884,
9209,
17550,
1191,
16498,
11748,
16053,
18527,
11548,
11074,
9104,
8083,
11425,
3247,
7233,
13650,
11762,
9216,
2398,
7321,
19222,
9225,
18451,
2529,
8266,
15901,
9070,
15808,
12019,
19750,
2532,
5234,
10409,
12698,
15412,
19217,
19907,
833,
17121,
1966,
7703,
520,
3739,
18300,
9834,
1992,
16462,
14735,
9481,
6989,
19741,
5767,
17583,
930,
1774,
13003,
1780,
5582,
19569,
3723,
3866,
7168,
19793,
5951,
5641,
6583,
18998,
8236,
19610,
5238,
5335,
19316,
9585,
14363,
6578,
15395,
1819,
18381,
3880,
9098,
17890,
7861,
5490,
12309,
1833,
17881,
13165,
8610,
13363,
4975,
12351,
273,
8975,
18951,
15165,
5178,
6044,
19386,
1635,
2814,
6974,
18536,
11636,
7414,
11880,
15503,
983,
18110,
7084,
14005,
19111,
18532,
18394,
10851,
4544,
6236,
15497,
19864,
15670,
8118,
7289,
13788,
5588,
5110,
10620,
1156,
18398,
7134,
7676,
9409,
17713,
3435,
14394,
117,
18541,
17575,
8351,
7216,
8736,
1989,
19666,
3908,
14375,
7794,
7232,
2836,
15954,
3354,
3368,
9219,
8658,
3809,
5129,
4874,
8758,
16293,
8150,
4272,
15938,
9893,
1299,
7239,
8253,
19340,
18530,
14903,
14454,
12353,
14431,
17602,
15036,
8921,
11059,
18577,
14565,
4955,
3535,
2024,
17666,
6295,
7085,
1389,
3659,
15509,
16938,
15432,
12074,
15777,
19953,
1709,
10048,
11839,
701,
7271,
10196,
2901,
198,
3877,
15160,
17634,
16927,
15162,
8443,
1716,
7870,
4318,
11351,
15465,
18121,
6602,
4331,
6592,
18955,
2510,
4009,
15468,
7251,
7463,
16325,
14882,
3610,
19097,
9378,
16582,
16761,
12055,
1226,
7344,
16365,
223,
15934,
11882,
7083,
14196,
1599,
5976,
5611,
12565,
1339,
16772,
11827,
18484,
3033,
14726,
13696,
16295,
7910,
1868,
3190,
549,
8940,
214,
3587,
11555,
19231,
8248,
355,
15634,
6746,
2963,
2082,
16784,
10436,
5114,
14525,
4534,
8877,
12117,
2682,
7948,
112,
2220,
606,
11552,
942,
555,
3394,
7916,
13261,
9592,
5694,
7570,
15543,
5834,
3362,
5741,
11060,
24,
14942,
8277,
4596,
396,
3213,
14447,
14106,
5940,
19543,
10215,
16348,
2111,
7973,
1175,
1796,
7425,
13183,
471,
17683,
4770,
10199,
9601,
19986,
10411,
10682,
12224,
8319,
4618,
7976,
4340,
10852,
4810,
5049,
16928,
4504,
4327,
13368,
5657,
1007,
10792,
18373,
12313,
8295,
15707,
5504,
11441,
10964,
10850,
17775,
17588,
14495,
5522,
14724,
3653,
1588,
7587,
2381,
2879,
11660,
11681,
6929,
17457,
10894,
4822,
1647,
15006,
19487,
12585,
17909,
7793,
4997,
4763,
11444,
1627,
10371,
18564,
4093,
6978,
12945,
3539,
10628,
11767,
13601,
2245,
14887,
4278,
9950,
3204,
16690,
2416,
19947,
17029,
14802,
4571,
2165,
14756,
17443,
12952,
16486,
3597,
1319,
2645,
18246,
17179,
8259,
2410,
16128,
2694,
6076,
11899,
16987,
18023,
3774,
6848,
8283,
18868,
16132,
9358,
10515,
536,
2533,
8756,
8468,
19165,
2818,
15919,
12633,
9901,
3422,
17028,
16513,
8666,
13659,
19319,
5897,
13079,
4884,
11678,
3708,
17810,
12258,
11047,
6014,
516,
13560,
17168,
18286,
2058,
2542,
19016,
7302,
19732,
12284,
6820,
17953,
17263,
4713,
12816,
13464,
1223,
13706,
9512,
14862,
12056,
3783,
4793,
4205,
8823,
14191,
15643,
9554,
12239,
2786,
15274,
537,
13445,
2634,
17840,
12118,
12312,
2052,
6709,
16546,
12124,
923,
4148,
7264,
15214,
18504,
9475,
12432,
18524,
18255,
8654,
5876,
4055,
3906,
4875,
1773,
5520,
14021,
2216,
16529,
18553,
18753,
5548,
9435,
17907,
2808,
11816,
9060,
5775,
17694,
3976,
17781,
8893,
5116,
13033,
17649,
16358,
17172,
3140,
19312,
1188,
13244,
2458,
17483,
14793,
2279,
7675,
7409,
19974,
15518,
15473,
16214,
17398,
1391,
18026,
16381,
5905,
18424,
16578,
2315,
3303,
5633,
14610,
4749,
12238,
16125,
1374,
17058,
16495,
16340,
13974,
16180,
19733,
10112,
16557,
12028,
18047,
12496,
11661,
12783,
7065,
19005,
15781,
13208,
14926,
19730,
19067,
321,
19587,
1721,
5511,
8899,
17717,
897,
14045,
1404,
8999,
8036,
9388,
1180,
8958,
6065,
9479,
5873,
8796,
8601,
18825,
5933,
6462,
16286,
14994,
15364,
9427,
8115,
15421,
11865,
13162,
8185,
18432,
6564,
17979,
14379,
1158,
8493,
7967,
8761,
5813,
6104,
3469,
16073,
11942,
12303,
8607,
19370,
11871,
10737,
782,
14214,
14248,
17,
1358,
2858,
6727,
18860,
12474,
13172,
11993,
9841,
18116,
7050,
849,
9622,
13661,
8308,
5053,
732,
13818,
17792,
3602,
16332,
16785,
7752,
12761,
12475,
5724,
3924,
16200,
14987,
3923,
5468,
6386,
10497,
4901,
1410,
1957,
1159,
12822,
15586,
16948,
15156,
15582,
4754,
15571,
3898,
19171,
13211,
943,
16015,
5706,
8059,
7404,
15613,
4797,
619,
15075,
6951,
9505,
9471,
16889,
6251,
10677,
4287,
4317,
6195,
19473,
5682,
9687,
18261,
16860,
9249,
18523,
7325,
6844,
6549,
11540,
19906,
7586,
11119,
7018,
16966,
11528,
13920,
8420,
9751,
13013,
17787,
9699,
8149,
18519,
10369,
19200,
17917,
7400,
17218,
17488,
7069,
6049,
2343,
159,
568,
14913,
6902,
374,
15207,
15291,
18535,
19593,
9270,
2335,
1701,
14703,
1083,
11843,
16175,
16971,
19680,
11522,
14250,
9786,
5886,
18598,
19194,
17798,
7941,
12639,
16805,
3225,
10870,
5562,
15204,
15020,
1970,
4349,
13870,
15455,
11727,
18604,
7373,
2310,
9764,
7747,
6520,
7697,
15573,
19192,
17984,
14285,
2908,
12662,
2671,
8526,
2787,
10472,
7305,
1756,
4850,
19399,
15163,
5285,
5430,
9400,
19679,
5606,
18671,
18548,
9459,
4881,
17929,
18640,
3831,
6063,
8663,
1201,
8935,
19612,
12208,
11421,
18659,
12027,
8460,
1549,
14354,
18127,
18582,
15964,
16184,
15115,
11431,
14205,
17888,
19384,
13780,
8196,
11174,
8470,
19975,
11270,
9365,
3421,
8140,
18211,
4722,
10017,
15132,
6901,
5691,
5573,
7435,
12152,
7341,
18994,
14584,
8809,
580,
6747,
14369,
10555,
6115,
14575,
18533,
19227,
746,
3022,
12628,
9754,
10054,
8368,
3812,
2453,
5232,
19645,
6028,
4332,
17532,
6678,
19505,
14775,
18952,
14218,
6001,
13700,
1453,
6235,
7071,
19984,
17924,
12845,
4628,
945,
14157,
13618,
16658,
5300,
12449,
13783,
9980,
16845,
2862,
3350,
17429,
1895,
11101,
3963,
1133,
13673,
13489,
13865,
15786,
3985,
11998,
10739,
4702,
7499,
8550,
4776,
13317,
2184,
807,
7099,
8973,
9369,
16823,
11525,
10986,
2434,
3108,
18217,
10631,
9141,
7760,
10905,
5890,
11294,
19332,
5426,
17785,
11420,
3049,
12632,
19246,
13271,
17803,
17126,
8698,
5996,
11892,
15263,
5210,
12905,
19208,
5599,
13512,
19511,
16281,
2142,
11034,
19121,
7803,
2236,
8589,
14052,
10440,
17316,
1123,
8102,
15355,
252,
8193,
15147,
13263,
8385,
13425,
19762,
12939,
16290,
31,
14664,
11006,
7303,
2135,
7946,
19020,
977,
1281,
6100,
13110,
644,
17424,
16563,
17516,
11881,
13520,
15120,
13448,
5828,
8383,
12324,
11737,
3534,
16464,
19863,
16289,
3396,
1950,
18910,
9694,
15347,
13653,
19422,
2442,
3042,
574,
1237,
9161,
11362,
174,
10512,
2361,
19553,
16088,
15758,
2754,
2164,
622,
19967,
14744,
18723,
17460,
5411,
7708,
10158,
7759,
11960,
7229,
17596,
17875,
3193,
1239,
2446,
13521,
1873,
3300,
2980,
2239,
17467,
4016,
18399,
4460,
9114,
5470,
14819,
15637,
4826,
2021,
13241,
13564,
13724,
4458,
3781,
5570,
13787,
16463,
14589,
9012,
7054,
13281,
5955,
11606,
10045,
10521,
5163,
18356,
62,
5702,
5556,
5060,
3987,
11,
15148,
10749,
8760,
16457,
17332,
7314,
2484,
5780,
13994,
9190,
8913,
2123,
17169,
1069,
19507,
2517,
13535,
11135,
2158,
77,
19243,
288,
138,
490,
17789,
12597,
4387,
15690,
11761,
19177,
17493,
17195,
8002,
12954,
7883,
17414,
11630,
11057,
14179,
9598,
4225,
14235,
17043,
18510,
16974,
170,
7860,
1205,
16029,
662,
10373,
6365,
11052,
3485,
19396,
8856,
4947,
8748,
2376,
2160,
1259,
12708,
14444,
7220,
16249,
15971,
3519,
17689,
12829,
11243,
12096,
19490,
6408,
9079,
8404,
1013,
9524,
12217,
6216,
15978,
9872,
599,
19178,
2679,
7312,
11853,
1607,
6847,
4110,
9315,
10507,
16151,
6162,
11432,
10315,
15575,
2349,
1739,
9520,
8270,
15122,
8222,
3691,
1186,
7007,
8315,
16816,
6865,
9174,
7422,
13715,
13242,
7813,
16683,
8378,
9230,
7830,
12011,
6022,
715,
6240,
18022,
17426,
18633,
8442,
1516,
8055,
13157,
529,
13500,
2981,
8825,
14190,
14875,
15297,
17006,
17499,
15495,
56,
10951,
17807,
12327,
13227,
10921,
1100,
14949,
19898,
16164,
373,
9027,
834,
14367,
19278,
7936,
3026,
14112,
6450,
441,
7767,
16168,
1440,
1282,
10033,
8819,
5963,
798,
4718,
14497,
9652,
9132,
4255,
18162,
13810,
16323,
19556,
566,
16490,
15807,
14560,
12970,
13554,
9864,
3399,
17702,
6208,
7496,
2443,
14969,
15416,
18618,
6392,
19484,
2305,
13456,
4569,
2318,
3406,
16307,
14333,
15242,
928,
7814,
5705,
16573,
8952,
18290,
14933,
3499,
12827,
9916,
9384,
7470,
4086,
16768,
13772,
5374,
16297,
9069,
6970,
6437,
13631,
13217,
9103,
19695,
16906,
18495,
7785,
13385,
18511,
10036,
962,
15428,
19723,
19344,
11756,
9284,
10728,
7640,
19339,
17619,
12273,
11908,
824,
19383,
8367,
4259,
13719,
13517,
15578,
13086,
5722,
980,
15870,
13179,
11210,
11599,
7801,
176,
9106,
2383,
10401,
8565,
473,
19872,
13930,
3742,
17223,
3075,
4190,
7507,
6039,
6158,
12371,
661,
15126,
14443,
2311,
12850,
14700,
4116,
12524,
1844,
12975,
9838,
7846,
2137,
6688,
14620,
1858,
17384,
7080,
12052,
2297,
6302,
3245,
13135,
17044,
19997,
1724,
16565,
11409,
9426,
2931,
6329,
18001,
7540,
17914,
15125,
12231,
18930,
16341,
3638,
9361,
1600,
13613,
10406,
5575,
18036,
8206,
13053,
13260,
19512,
256,
18672,
14985,
10632,
17584,
17399,
5103,
13906,
17677,
17305,
6489,
12689,
376,
16396,
1560,
13475,
6072,
11799,
886,
1629,
704,
196,
10931,
19098,
11004,
16558,
637,
10317,
15869,
3759,
13988,
8393,
11051,
10827,
7888,
19681,
686,
10989,
13850,
5012,
3052,
1331,
7267,
13450,
8976,
2292,
10216,
16553,
12182,
16615,
10598,
1347,
3681,
16244,
14061,
13542,
961,
17328,
14012,
11288,
210,
4031,
4244,
17805,
6409,
387,
14348,
10689,
1061,
9577,
9905,
14647,
6707,
11664,
586,
8377,
8398,
19245,
14308,
3573,
3657,
18428,
7440,
16503,
15060,
11798,
7336,
7542,
185,
7238,
2559,
18502,
10492,
9793,
7181,
4163,
1781,
6881,
15368,
15252,
9806,
15110,
14392,
6554,
12330,
19366,
3616,
19430,
14831,
670,
16679,
17509,
6002,
18137,
12047,
10100,
6374,
2990,
3186,
8179,
16262,
16905,
12000,
1832,
6883,
17646,
2427,
2932,
12563,
17886,
10452,
3646,
5011,
14445,
8563,
6069,
14911,
12589,
12349,
2551,
15757,
7012,
7179,
11231,
3810,
803,
15657,
7957,
19815,
5947,
4434,
6309,
17543,
19350,
12876,
3476,
19029,
7915,
10609,
12020,
3800,
2234,
15928,
8237,
6843,
7176,
16433,
1294,
9532,
5197,
12235,
15399,
4978,
1547,
169,
9169,
16377,
12282,
10869,
9649,
2615,
18815,
2613,
395,
17231,
10566,
15549,
4252,
12531,
4566,
10981,
7057,
1292,
3143,
9039,
8652,
6447,
10664,
3095,
19859,
10355,
12973,
748,
17344,
2978,
5549,
16872,
14320,
6586,
2663,
11219,
443,
18630,
14298,
14516,
6297,
18041,
13207,
11855,
7623,
4329,
14919,
16046,
19980,
3465,
3766,
9748,
998,
15171,
831,
9803,
5884,
4354,
9418,
10926,
9845,
15376,
1760,
